year,month,year_month,customer_state,customer_region,product_category_name_english,payment_type,delivery_status,total_orders,total_customers,total_items_sold,total_revenue,total_freight,total_payment_value,average_item_price,average_payment_value,average_delivery_days,late_orders,late_delivery_rate
2018,4,2018-04,BA,Northeast,furniture_decor,credit_card,Not Delivered,1,1,1,64.9,22.16,87.06,64.9,87.06,null,0,0.0
2017,7,2017-07,RJ,Southeast,garden_tools,credit_card,Late,1,1,1,112.0,32.11,144.11,112.0,144.11,25.0,1,1.0
2018,6,2018-06,SC,South,health_beauty,boleto,On Time,8,8,9,810.24,217.26,1285.44,90.02666666666667,142.82666666666668,12.222222222222221,0,0.0
2017,3,2017-03,RS,South,small_appliances,credit_card,On Time,4,4,4,1107.0,174.92,1281.92,276.75,320.48,13.5,0,0.0
2017,7,2017-07,SP,Southeast,musical_instruments,credit_card,On Time,5,5,6,1459.8000000000002,80.8,1658.0400000000002,243.30000000000004,276.34000000000003,4.666666666666667,0,0.0
2017,7,2017-07,SP,Southeast,books_technical,credit_card,On Time,1,1,1,199.0,24.26,223.26,199.0,223.26,7.0,0,0.0
2018,3,2018-03,RR,North,baby,credit_card,On Time,1,1,1,949.9,44.87,994.77,949.9,994.77,26.0,0,0.0
2017,11,2017-11,RJ,Southeast,toys,boleto,On Time,10,10,12,1295.5400000000002,191.08999999999997,1868.1499999999999,107.96166666666669,155.67916666666665,12.916666666666666,0,0.0
2017,10,2017-10,RJ,Southeast,kitchen_dining_laundry_garden_furniture,credit_card,On Time,2,2,3,285.0,79.99000000000001,494.19,95.0,164.73,6.0,0,0.0
2018,4,2018-04,AP,North,sports_leisure,credit_card,On Time,1,1,2,399.8,66.4,932.4,199.9,466.2,22.0,0,0.0
2017,11,2017-11,RJ,Southeast,baby,credit_card,Late,6,6,6,1089.97,180.62,1270.59,181.66166666666666,211.765,32.666666666666664,6,1.0
2017,10,2017-10,PA,North,sports_leisure,boleto,Late,1,1,1,33.8,42.38,76.18,33.8,76.18,46.0,1,1.0
2018,2,2018-02,RJ,Southeast,null,credit_card,On Time,7,7,9,1021.3499999999999,143.72,1706.6599999999999,113.48333333333332,189.62888888888887,12.444444444444445,0,0.0
2018,5,2018-05,ES,Southeast,baby,boleto,On Time,1,1,1,29.99,18.23,48.22,29.99,48.22,9.0,0,0.0
2017,2,2017-02,TO,North,auto,credit_card,On Time,1,1,1,139.99,25.72,165.71,139.99,165.71,14.0,0,0.0
2017,3,2017-03,ES,Southeast,computers_accessories,credit_card,On Time,2,2,2,62.8,30.57,93.37,31.4,46.685,7.0,0,0.0
2018,7,2018-07,RJ,Southeast,health_beauty,boleto,On Time,9,9,9,995.1599999999999,198.73000000000002,1193.89,110.57333333333332,132.65444444444447,8.777777777777779,0,0.0
2016,10,2016-10,PR,South,furniture_decor,credit_card,On Time,6,6,9,981.29,150.17,2749.66,109.03222222222222,305.5177777777778,11.444444444444445,0,0.0
2018,1,2018-01,SC,South,fashion_bags_accessories,boleto,On Time,1,1,1,29.99,15.1,45.09,29.99,45.09,8.0,0,0.0
2017,8,2017-08,GO,Central-West,housewares,credit_card,On Time,8,8,8,618.29,156.4,788.27,77.28625,98.53375,13.0,0,0.0
2017,12,2017-12,DF,Central-West,pet_shop,credit_card,On Time,2,2,2,230.0,56.76,286.76,115.0,143.38,14.5,0,0.0
2018,8,2018-08,PR,South,home_appliances,voucher,On Time,1,1,1,88.9,13.96,102.86000000000001,88.9,102.86000000000001,7.0,0,0.0
2018,2,2018-02,SP,Southeast,food_drink,boleto,On Time,4,4,6,215.96999999999997,66.53999999999999,425.13,35.995,70.855,5.166666666666667,0,0.0
2018,6,2018-06,BA,Northeast,health_beauty,boleto,On Time,8,8,8,444.65,165.93,610.5799999999999,55.58125,76.32249999999999,18.375,0,0.0
2018,2,2018-02,PA,North,tablets_printing_image,credit_card,On Time,2,2,2,109.8,43.32,153.12,54.9,76.56,23.5,0,0.0
2018,8,2018-08,SP,Southeast,cool_stuff,debit_card,Not Delivered,1,1,1,109.9,14.32,124.22,109.9,124.22,null,0,0.0
2017,7,2017-07,MT,Central-West,market_place,credit_card,On Time,1,1,1,62.8,16.88,79.68,62.8,79.68,18.0,0,0.0
2018,1,2018-01,BA,Northeast,garden_tools,boleto,On Time,2,2,2,73.11,36.379999999999995,109.49,36.555,54.745,21.0,0,0.0
2017,12,2017-12,PE,Northeast,housewares,credit_card,On Time,2,2,2,148.1,50.89,198.99,74.05,99.495,22.0,0,0.0
2017,8,2017-08,SP,Southeast,furniture_decor,debit_card,On Time,3,3,3,185.64,50.31,235.95000000000002,61.879999999999995,78.65,8.333333333333334,0,0.0
2018,6,2018-06,RJ,Southeast,toys,boleto,On Time,2,2,2,94.89,34.730000000000004,129.62,47.445,64.81,9.5,0,0.0
2018,3,2018-03,MG,Southeast,stationery,boleto,On Time,4,4,4,263.07,70.78,333.85,65.7675,83.4625,8.5,0,0.0
2017,5,2017-05,CE,Northeast,stationery,credit_card,On Time,1,1,1,48.9,26.89,75.79,48.9,75.79,14.0,0,0.0
2017,10,2017-10,AP,North,toys,credit_card,On Time,1,1,1,44.95,21.15,66.1,44.95,66.1,23.0,0,0.0
2018,8,2018-08,BA,Northeast,computers_accessories,credit_card,On Time,6,6,6,417.6,160.69,578.29,69.60000000000001,96.38166666666666,12.0,0,0.0
2018,1,2018-01,PR,South,luggage_accessories,credit_card,On Time,5,5,5,567.79,109.50999999999999,677.3,113.55799999999999,135.45999999999998,13.6,0,0.0
2017,9,2017-09,PE,Northeast,telephony,credit_card,On Time,4,4,5,792.61,96.94999999999999,1272.8799999999999,158.522,254.57599999999996,16.2,0,0.0
2018,6,2018-06,SP,Southeast,auto,debit_card,On Time,3,3,3,349.70000000000005,64.42,414.12,116.56666666666668,138.04,5.666666666666667,0,0.0
2017,7,2017-07,RS,South,perfumery,boleto,On Time,5,5,5,337.87,66.13,481.19,67.574,96.238,12.8,0,0.0
2018,4,2018-04,AL,Northeast,fashion_bags_accessories,voucher,On Time,1,1,1,35.0,22.85,57.85,35.0,57.85,9.0,0,0.0
2018,8,2018-08,PR,South,home_appliances_2,credit_card,Not Delivered,1,1,1,2350.0,69.2,2419.2,2350.0,2419.2,null,0,0.0
2018,4,2018-04,ES,Southeast,home_appliances,credit_card,On Time,1,1,1,29.0,16.32,45.32,29.0,45.32,20.0,0,0.0
2018,2,2018-02,RJ,Southeast,null,boleto,Late,1,1,1,122.99,14.61,137.6,122.99,137.6,20.0,1,1.0
2017,1,2017-01,PR,South,electronics,boleto,Late,1,1,1,29.5,14.52,44.02,29.5,44.02,63.0,1,1.0
2018,3,2018-03,TO,North,telephony,credit_card,On Time,2,2,3,190.98000000000002,111.78,422.82,63.660000000000004,140.94,11.0,0,0.0
2018,3,2018-03,GO,Central-West,garden_tools,credit_card,On Time,3,3,7,423.39,146.95999999999998,5444.249999999999,60.48428571428571,777.7499999999999,14.714285714285714,0,0.0
2017,7,2017-07,MS,Central-West,garden_tools,credit_card,On Time,1,1,1,1160.0,60.72,1220.72,1160.0,1220.72,11.0,0,0.0
2017,6,2017-06,PB,Northeast,telephony,boleto,On Time,1,1,1,49.0,34.15,83.15,49.0,83.15,11.0,0,0.0
2017,11,2017-11,BA,Northeast,stationery,credit_card,On Time,2,2,2,298.0,37.76,335.76,149.0,167.88,18.5,0,0.0
2018,8,2018-08,PA,North,baby,boleto,On Time,1,1,1,119.9,43.12,163.02,119.9,163.02,20.0,0,0.0
2017,2,2017-02,MG,Southeast,furniture_bedroom,credit_card,On Time,1,1,1,450.0,51.88,501.88,450.0,501.88,7.0,0,0.0
2017,4,2017-04,RN,Northeast,bed_bath_table,credit_card,On Time,1,1,2,219.8,59.4,558.4000000000001,109.9,279.20000000000005,19.0,0,0.0
2018,4,2018-04,RJ,Southeast,furniture_bedroom,credit_card,On Time,2,2,2,506.0,110.46,616.46,253.0,308.23,13.5,0,0.0
2018,8,2018-08,SC,South,baby,credit_card,Late,1,1,1,250.0,24.97,274.97,250.0,274.97,17.0,1,1.0
2017,1,2017-01,RJ,Southeast,air_conditioning,credit_card,On Time,1,1,1,189.0,18.0,233.97,189.0,233.97,11.0,0,0.0
2018,8,2018-08,BA,Northeast,electronics,debit_card,On Time,1,1,1,120.0,14.32,134.32,120.0,134.32,2.0,0,0.0
2017,12,2017-12,MT,Central-West,perfumery,boleto,On Time,1,1,1,195.0,18.94,213.94,195.0,213.94,24.0,0,0.0
2017,5,2017-05,GO,Central-West,fashion_bags_accessories,boleto,Not Delivered,1,1,1,39.99,15.1,55.09,39.99,55.09,null,0,0.0
2017,4,2017-04,CE,Northeast,health_beauty,credit_card,On Time,6,6,6,681.68,158.29,839.9700000000001,113.61333333333333,139.99500000000003,25.0,0,0.0
2017,9,2017-09,CE,Northeast,furniture_decor,credit_card,On Time,7,6,11,807.97,267.29,1818.9799999999998,73.45181818181818,165.36181818181817,13.727272727272727,0,0.0
2018,3,2018-03,RJ,Southeast,furniture_living_room,boleto,On Time,1,1,1,177.99,22.78,200.77,177.99,200.77,20.0,0,0.0
2017,3,2017-03,PR,South,sports_leisure,credit_card,Late,1,1,1,19.9,15.56,35.46,19.9,35.46,22.0,1,1.0
2017,11,2017-11,RJ,Southeast,christmas_supplies,credit_card,On Time,2,2,3,84.3,47.879999999999995,187.8,28.099999999999998,62.6,7.0,0,0.0
2017,4,2017-04,RJ,Southeast,office_furniture,credit_card,On Time,8,8,9,1278.0800000000002,270.82,1866.14,142.00888888888892,207.3488888888889,19.22222222222222,0,0.0
2018,7,2018-07,DF,Central-West,telephony,credit_card,On Time,5,5,5,312.36,82.9,395.26,62.472,79.05199999999999,10.6,0,0.0
2017,11,2017-11,DF,Central-West,health_beauty,credit_card,Late,6,6,10,627.55,151.27999999999997,1689.1899999999998,62.754999999999995,168.91899999999998,38.3,10,1.6666666666666667
2017,6,2017-06,SP,Southeast,costruction_tools_garden,boleto,On Time,1,1,1,39.99,12.69,52.68,39.99,52.68,11.0,0,0.0
2017,3,2017-03,SP,Southeast,baby,credit_card,Late,1,1,1,59.0,11.02,70.02,59.0,70.02,22.0,1,1.0
2018,7,2018-07,BA,Northeast,books_general_interest,boleto,On Time,1,1,1,69.9,23.64,93.54,69.9,93.54,15.0,0,0.0
2018,7,2018-07,SP,Southeast,kitchen_dining_laundry_garden_furniture,debit_card,On Time,1,1,1,145.0,21.46,166.46,145.0,166.46,3.0,0,0.0
2018,7,2018-07,MG,Southeast,pet_shop,credit_card,On Time,8,8,10,1221.3600000000001,209.56,1835.6799999999998,122.13600000000001,183.56799999999998,5.3,0,0.0
2018,6,2018-06,MG,Southeast,telephony,boleto,On Time,3,3,3,727.99,52.03,780.02,242.66333333333333,260.00666666666666,8.0,0,0.0
2017,6,2017-06,MG,Southeast,toys,credit_card,On Time,13,13,15,1450.3300000000004,241.36999999999995,2028.35,96.68866666666669,135.22333333333333,9.0,0,0.0
2017,5,2017-05,MG,Southeast,electronics,credit_card,On Time,5,5,6,277.3,95.72999999999999,481.23,46.21666666666667,80.205,7.666666666666667,0,0.0
2017,7,2017-07,SP,Southeast,fashion_shoes,credit_card,On Time,5,5,6,287.24,85.43999999999998,474.68,47.873333333333335,79.11333333333333,7.5,0,0.0
2017,10,2017-10,PE,Northeast,cool_stuff,boleto,On Time,1,1,1,109.9,36.09,145.99,109.9,145.99,13.0,0,0.0
2017,12,2017-12,DF,Central-West,perfumery,boleto,On Time,1,1,1,42.9,15.1,58.0,42.9,58.0,26.0,0,0.0
2018,7,2018-07,SP,Southeast,arts_and_craftmanship,credit_card,On Time,6,6,7,327.89,80.97000000000001,493.49,46.84142857142857,70.49857142857142,3.2857142857142856,0,0.0
2018,5,2018-05,MG,Southeast,drinks,credit_card,On Time,1,1,5,278.8,135.6,2072.0,55.760000000000005,414.4,8.0,0,0.0
2017,4,2017-04,SP,Southeast,garden_tools,boleto,On Time,6,6,7,1311.0700000000002,193.12,1741.8099999999997,187.2957142857143,248.82999999999996,13.0,0,0.0
2017,1,2017-01,RS,South,furniture_decor,credit_card,On Time,7,6,7,548.61,199.75,748.3599999999999,78.37285714285714,106.90857142857142,12.142857142857142,0,0.0
2018,5,2018-05,PB,Northeast,computers_accessories,credit_card,On Time,2,2,2,345.9,36.11,382.01,172.95,191.005,10.0,0,0.0
2017,11,2017-11,SC,South,auto,boleto,On Time,4,4,4,201.88,66.23,268.11,50.47,67.0275,17.75,0,0.0
2017,9,2017-09,SP,Southeast,baby,voucher,On Time,3,3,3,244.32000000000002,47.730000000000004,292.05,81.44000000000001,97.35000000000001,5.0,0,0.0
2018,4,2018-04,RJ,Southeast,garden_tools,boleto,On Time,7,7,11,1168.6799999999998,282.61999999999995,2956.2999999999997,106.24363636363636,268.75454545454545,12.727272727272727,0,0.0
2018,1,2018-01,AL,Northeast,sports_leisure,credit_card,Late,2,2,2,329.9,60.66,390.56,164.95,195.28,37.5,2,1.0
2017,7,2017-07,RJ,Southeast,office_furniture,credit_card,On Time,12,12,16,2468.17,623.6000000000001,5811.229999999999,154.260625,363.2018749999999,16.3125,0,0.0
2017,10,2017-10,DF,Central-West,fashion_bags_accessories,boleto,On Time,2,2,2,89.9,28.34,118.24,44.95,59.12,13.0,0,0.0
2017,6,2017-06,SP,Southeast,stationery,debit_card,On Time,1,1,1,45.0,7.78,52.78,45.0,52.78,7.0,0,0.0
2017,10,2017-10,BA,Northeast,telephony,voucher,On Time,1,1,1,76.0,16.97,92.96999999999998,76.0,92.96999999999998,13.0,0,0.0
2017,7,2017-07,PR,South,bed_bath_table,credit_card,On Time,15,14,16,2198.5400000000004,382.87,3119.5,137.40875000000003,194.96875,10.125,0,0.0
2017,2,2017-02,CE,Northeast,office_furniture,boleto,On Time,1,1,1,176.96,50.0,226.96,176.96,226.96,23.0,0,0.0
2018,7,2018-07,RS,South,garden_tools,credit_card,On Time,4,4,6,1149.14,210.84,3661.58,191.52333333333334,610.2633333333333,11.166666666666666,0,0.0
2018,7,2018-07,SP,Southeast,baby,credit_card,Late,3,3,3,371.29,61.150000000000006,432.44,123.76333333333334,144.14666666666668,21.0,3,1.0
2017,9,2017-09,SP,Southeast,watches_gifts,credit_card,Not Delivered,1,1,1,148.75,15.79,164.54,148.75,164.54,null,0,0.0
2017,4,2017-04,RJ,Southeast,null,credit_card,Not Delivered,2,2,0,null,null,1174.45,null,587.225,null,0,0.0
2017,11,2017-11,PR,South,toys,boleto,On Time,4,4,4,524.95,93.64,618.5899999999999,131.2375,154.64749999999998,13.25,0,0.0
2018,8,2018-08,SC,South,electronics,credit_card,On Time,4,4,4,412.4,76.09,488.49,103.1,122.1225,8.25,0,0.0
2017,4,2017-04,RO,North,pet_shop,credit_card,On Time,2,2,2,238.89,70.22,309.11,119.445,154.555,20.0,0,0.0
2017,5,2017-05,SP,Southeast,furniture_bedroom,credit_card,On Time,1,1,1,129.0,41.29,170.29,129.0,170.29,10.0,0,0.0
2018,5,2018-05,MS,Central-West,computers_accessories,credit_card,On Time,1,1,1,119.0,19.74,138.74,119.0,138.74,11.0,0,0.0
2018,8,2018-08,CE,Northeast,furniture_decor,credit_card,On Time,2,2,3,324.89,112.4,659.0799999999999,108.29666666666667,219.6933333333333,16.0,0,0.0
2017,9,2017-09,MG,Southeast,cool_stuff,boleto,On Time,7,6,7,1867.77,158.15000000000003,2025.92,266.82428571428574,289.4171428571429,8.0,0,0.0
2017,5,2017-05,RJ,Southeast,electronics,boleto,On Time,1,1,1,13.9,16.79,30.69,13.9,30.69,9.0,0,0.0
2017,11,2017-11,SC,South,garden_tools,credit_card,Late,3,3,4,206.0,70.67,410.01000000000005,51.5,102.50250000000001,44.75,4,1.3333333333333333
2017,10,2017-10,RJ,Southeast,perfumery,boleto,On Time,3,3,3,189.88,38.09,227.97,63.29333333333333,75.99,16.666666666666668,0,0.0
2018,2,2018-02,SP,Southeast,costruction_tools_garden,credit_card,On Time,7,7,12,881.4800000000001,191.02999999999997,2245.01,73.45666666666668,187.08416666666668,12.75,0,0.0
2018,2,2018-02,MG,Southeast,luggage_accessories,boleto,On Time,2,2,2,758.9,109.30999999999999,868.21,379.45,434.105,12.5,0,0.0
2017,8,2017-08,SP,Southeast,office_furniture,credit_card,On Time,8,8,14,2198.4900000000002,388.5099999999999,5187.55,157.03500000000003,370.5392857142857,8.928571428571429,0,0.0
2017,1,2017-01,RJ,Southeast,telephony,credit_card,On Time,1,1,2,26.0,29.04,110.08,13.0,55.04,11.0,0,0.0
2017,9,2017-09,MS,Central-West,luggage_accessories,boleto,On Time,1,1,1,118.9,17.4,136.3,118.9,136.3,10.0,0,0.0
2018,7,2018-07,RJ,Southeast,toys,boleto,On Time,1,1,1,149.99,23.85,173.84,149.99,173.84,10.0,0,0.0
2018,2,2018-02,RS,South,home_appliances_2,credit_card,On Time,1,1,1,1561.0,74.51,1635.51,1561.0,1635.51,22.0,0,0.0
2018,7,2018-07,RN,Northeast,bed_bath_table,credit_card,On Time,1,1,1,54.72,51.1,105.82,54.72,105.82,12.0,0,0.0
2017,10,2017-10,PR,South,pet_shop,boleto,On Time,1,1,2,120.0,40.32,320.64,60.0,160.32,18.0,0,0.0
2017,10,2017-10,BA,Northeast,perfumery,credit_card,On Time,5,5,5,571.05,149.63,720.6800000000001,114.21,144.13600000000002,14.4,0,0.0
2017,3,2017-03,RJ,Southeast,consoles_games,voucher,On Time,1,1,1,59.0,16.11,75.11,59.0,75.11,10.0,0,0.0
2017,5,2017-05,GO,Central-West,perfumery,credit_card,On Time,2,2,3,598.8,53.44,948.36,199.6,316.12,14.333333333333334,0,0.0
2018,7,2018-07,PR,South,audio,credit_card,On Time,1,1,1,14.9,15.23,30.13,14.9,30.13,7.0,0,0.0
2017,10,2017-10,RS,South,telephony,boleto,On Time,2,2,2,79.89,31.770000000000003,111.66,39.945,55.83,16.0,0,0.0
2017,7,2017-07,AM,North,sports_leisure,credit_card,On Time,1,1,1,55.9,27.24,83.14,55.9,83.14,20.0,0,0.0
2018,8,2018-08,MG,Southeast,sports_leisure,debit_card,On Time,2,2,2,284.0,47.96,331.96,142.0,165.98,4.5,0,0.0
2017,7,2017-07,DF,Central-West,garden_tools,credit_card,On Time,3,3,4,693.1999999999999,70.56,918.9,173.29999999999998,229.725,14.75,0,0.0
2018,2,2018-02,RS,South,null,boleto,On Time,1,1,1,122.99,15.61,138.6,122.99,138.6,20.0,0,0.0
2017,9,2017-09,RS,South,stationery,credit_card,Not Delivered,1,1,1,18.99,15.1,34.09,18.99,34.09,null,0,0.0
2017,12,2017-12,SP,Southeast,stationery,voucher,On Time,6,6,6,644.99,99.97999999999999,744.9699999999998,107.49833333333333,124.16166666666663,9.5,0,0.0
2018,7,2018-07,PI,Northeast,health_beauty,credit_card,On Time,3,3,3,1255.99,128.19,1384.18,418.66333333333336,461.3933333333334,12.333333333333334,0,0.0
2017,8,2017-08,MG,Southeast,food_drink,boleto,On Time,1,1,3,104.97,48.33,459.90000000000003,34.99,153.3,8.0,0,0.0
2018,3,2018-03,SC,South,cool_stuff,credit_card,On Time,5,5,5,1392.99,138.28,1531.2700000000002,278.598,306.254,12.4,0,0.0
2017,11,2017-11,RS,South,null,credit_card,Not Delivered,4,4,0,null,null,670.85,null,167.7125,null,0,0.0
2018,4,2018-04,SP,Southeast,fashion_bags_accessories,voucher,On Time,2,2,2,109.8,14.78,124.57999999999998,54.9,62.28999999999999,5.5,0,0.0
2018,6,2018-06,ES,Southeast,furniture_decor,credit_card,On Time,5,5,7,809.79,325.16999999999996,1831.98,115.6842857142857,261.7114285714286,10.857142857142858,0,0.0
2017,7,2017-07,PB,Northeast,watches_gifts,credit_card,On Time,1,1,1,278.0,43.98,321.98,278.0,321.98,17.0,0,0.0
2017,7,2017-07,SC,South,sports_leisure,credit_card,Not Delivered,1,1,2,650.0,20.04,1340.08,325.0,670.04,null,0,0.0
2017,7,2017-07,BA,Northeast,baby,boleto,On Time,3,3,3,359.70000000000005,60.239999999999995,419.93999999999994,119.90000000000002,139.98,16.0,0,0.0
2017,3,2017-03,RJ,Southeast,housewares,boleto,Not Delivered,1,1,1,69.99,14.66,84.65,69.99,84.65,null,0,0.0
2017,9,2017-09,SP,Southeast,telephony,debit_card,On Time,1,1,1,19.9,7.78,27.68,19.9,27.68,6.0,0,0.0
2017,11,2017-11,MG,Southeast,fashion_shoes,boleto,Late,1,1,1,199.7,18.65,218.35,199.7,218.35,30.0,1,1.0
2018,8,2018-08,SC,South,construction_tools_lights,credit_card,On Time,1,1,1,169.99,23.99,193.98,169.99,193.98,8.0,0,0.0
2017,2,2017-02,MG,Southeast,office_furniture,credit_card,On Time,9,9,14,2256.65,409.87,4254.52,161.18928571428572,303.89428571428573,15.785714285714286,0,0.0
2017,11,2017-11,DF,Central-West,furniture_decor,boleto,On Time,2,2,2,86.80000000000001,40.879999999999995,127.68,43.400000000000006,63.84,16.5,0,0.0
2018,5,2018-05,SP,Southeast,baby,credit_card,On Time,80,80,93,11514.699999999984,1737.44,16789.81,123.81397849462348,180.5355913978495,7.279569892473118,0,0.0
2017,2,2017-02,RJ,Southeast,health_beauty,credit_card,On Time,14,14,16,2095.03,240.83000000000004,3184.38,130.939375,199.02375,11.0,0,0.0
2018,3,2018-03,SP,Southeast,fashion_bags_accessories,credit_card,On Time,33,33,36,2450.66,407.6699999999999,3152.63,68.07388888888889,87.57305555555556,6.361111111111111,0,0.0
2017,7,2017-07,BA,Northeast,watches_gifts,credit_card,On Time,8,8,8,2054.83,156.09999999999997,2434.14,256.85375,304.2675,15.0,0,0.0
2018,1,2018-01,SP,Southeast,bed_bath_table,voucher,On Time,8,6,11,720.0999999999999,156.15000000000003,1586.2600000000002,65.46363636363635,144.20545454545456,8.0,0,0.0
2018,7,2018-07,PR,South,sports_leisure,credit_card,Not Delivered,1,1,1,99.9,39.98,139.88,99.9,139.88,null,0,0.0
2017,4,2017-04,MG,Southeast,sports_leisure,boleto,On Time,3,3,4,283.8,62.2,498.03999999999996,70.95,124.50999999999999,13.5,0,0.0
2018,8,2018-08,MG,Southeast,toys,credit_card,On Time,11,11,12,1029.89,317.43999999999994,1492.0800000000002,85.82416666666667,124.34000000000002,5.833333333333333,0,0.0
2017,7,2017-07,RJ,Southeast,pet_shop,credit_card,On Time,5,5,8,594.22,163.32000000000002,1620.1299999999997,74.2775,202.51624999999996,6.625,0,0.0
2018,2,2018-02,ES,Southeast,bed_bath_table,credit_card,On Time,10,10,13,1201.4800000000002,225.66999999999996,2525.83,92.42153846153847,194.29461538461538,14.538461538461538,0,0.0
2018,2,2018-02,SP,Southeast,perfumery,voucher,On Time,2,2,2,21.9,29.2,51.1,10.95,25.55,9.5,0,0.0
2017,12,2017-12,RJ,Southeast,pet_shop,boleto,Late,1,1,1,209.9,31.31,241.21,209.9,241.21,50.0,1,1.0
2018,5,2018-05,MT,Central-West,watches_gifts,boleto,On Time,1,1,1,29.9,22.06,51.96,29.9,51.96,14.0,0,0.0
2018,4,2018-04,PR,South,computers_accessories,credit_card,On Time,21,21,22,2272.8800000000006,471.68,2949.6500000000005,103.3127272727273,134.07500000000002,8.136363636363637,0,0.0
2017,7,2017-07,PI,Northeast,computers_accessories,boleto,On Time,1,1,1,52.99,34.17,87.16,52.99,87.16,12.0,0,0.0
2017,9,2017-09,PR,South,health_beauty,boleto,On Time,5,5,6,208.71,93.13999999999999,399.03,34.785000000000004,66.505,11.166666666666666,0,0.0
2018,8,2018-08,PA,North,electronics,credit_card,On Time,1,1,1,17.0,19.04,36.04,17.0,36.04,11.0,0,0.0
2018,2,2018-02,SC,South,pet_shop,credit_card,Late,1,1,3,179.7,53.010000000000005,698.13,59.9,232.71,31.0,3,3.0
2018,8,2018-08,DF,Central-West,sports_leisure,credit_card,On Time,10,10,10,743.52,197.39999999999998,940.9200000000001,74.352,94.09200000000001,6.8,0,0.0
2018,2,2018-02,PI,Northeast,electronics,credit_card,Late,1,1,1,15.0,21.15,36.15,15.0,36.15,27.0,1,1.0
2017,3,2017-03,RS,South,air_conditioning,credit_card,On Time,1,1,2,119.8,31.26,302.12,59.9,151.06,8.0,0,0.0
2017,8,2017-08,SC,South,furniture_decor,debit_card,On Time,1,1,1,75.0,21.02,96.02,75.0,96.02,17.0,0,0.0
2018,6,2018-06,RS,South,fashion_male_clothing,credit_card,On Time,1,1,1,40.0,19.47,59.47,40.0,59.47,6.0,0,0.0
2018,2,2018-02,MT,Central-West,health_beauty,credit_card,On Time,5,5,5,946.1,105.31,1051.41,189.22,210.282,21.4,0,0.0
2018,3,2018-03,SC,South,sports_leisure,credit_card,Late,3,3,4,408.1,80.71,714.11,102.025,178.5275,34.25,4,1.3333333333333333
2017,12,2017-12,SP,Southeast,computers_accessories,debit_card,On Time,3,3,4,713.8299999999999,57.800000000000004,1271.03,178.45749999999998,317.7575,12.75,0,0.0
2018,1,2018-01,PR,South,sports_leisure,boleto,Late,1,1,1,189.9,16.08,205.98,189.9,205.98,43.0,1,1.0
